name,address,category,phone,website,rating,total_ratings,lat,lng,types,hours,place_id
High Tower Roofing,"5302 Florida Ave S STE 208, Lakeland, FL 33813, USA",Roofing Contractor,(863) 510-5477,http://hightowerroofing.com/,4.8,594,27.9692758,-81.96185349999999,"establishment,point_of_interest,roofing_contractor","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJ9Vxtdf073YgRlw_aFMY5a80
Priority Roofing,"4460 Florida National Dr Suite 4460-2, Lakeland, FL 33813, USA",Roofing Contractor,(863) 701-4746,https://priorityroofs.com/location/lakeland/,4.9,115,27.984027,-81.95831869999999,"establishment,point_of_interest,roofing_contractor","[""Monday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJT8mR1ok53YgRw2egCUXhGik
Musick Roofing,"3600 County Line Rd, Lakeland, FL 33811, USA",Roofing Contractor,(863) 904-5350,http://www.musickroofing.com/,4.9,205,27.9992613,-82.0553343,"establishment,general_contractor,point_of_interest,roofing_contractor","[""Monday: 7:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 7:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 7:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 7:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 7:30\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJX7-Mp6Y53YgRkDtPny6-kxc
Lakeland Roofing Installation,"3823 Old Salem Rd, Lakeland, FL 33811, USA",Roofing Contractor,(863) 250-2766,,4.9,37,27.9953118,-81.9978393,"establishment,point_of_interest,roofing_contractor","[""Monday: 7:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u200912:00\u202fPM"", ""Sunday: 7:00\u202fAM\u2009\u2013\u20098:00\u202fPM""]",ChIJ4-N2SCg73YgRPsDW5v-OiVQ
"Ring Roofing, Inc.","1329 E Main St, Lakeland, FL 33801, USA",Roofing Contractor,(863) 337-5139,https://www.ringroofingfl.com/,4.2,61,28.0438655,-81.9379106,"establishment,point_of_interest,roofing_contractor","[""Monday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Tuesday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Wednesday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Thursday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Friday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJeR1oZFA_3YgRYKg4TnhbFbA
Gullett Roofing,"535 Bracey Rd, Lakeland, FL 33809, USA",Roofing Contractor,(863) 412-2821,http://www.gullettroofing.com/,5,169,28.16136,-81.96484199999999,"establishment,point_of_interest,roofing_contractor","[""Monday: 7:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJdRXew4RH3YgRbP5qENk6HEA
Five Points Roofing,"2587 Colonel Ford Dr, Lakeland, FL 33813, USA",Roofing Contractor,(863) 660-5834,https://fivepointsroofingfl.com/,5,67,27.9444859,-81.9167765,"establishment,point_of_interest,roofing_contractor","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJx64HM7fcmCERr32qJoXMh-0
W.D. Hutchinson Roofing LLC,"1717 W Memorial Blvd, Lakeland, FL 33815, USA",Roofing Contractor,(863) 686-3300,,5,29,28.0551041,-81.9828198,"establishment,point_of_interest,roofing_contractor","[""Monday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJdVhcaJo43YgRxeiA3JPTl34
Eustis Roofing Company,"2500 Drane Field Rd Suite 103, Lakeland, FL 33811, USA",Roofing Contractor,(863) 340-7653,http://eustisroofing.com/?utm_campaign=GBPEustis,4.9,121,27.9962296,-81.9954434,"establishment,point_of_interest,roofing_contractor","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJjWdi4Wc53YgR2Rm1btQx9l4
Trimm Roofing,"2500 Drane Field Rd STE 101, Lakeland, FL 33811, USA",Roofing Contractor,(863) 276-6300,https://trimmroofing.com/,4.9,132,27.996301,-81.995254,"establishment,point_of_interest,roofing_contractor","[""Monday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJ_XsINt853YgR5X-qaocSNfk
Goff Roof Systems,"1725 E Gary Rd, Lakeland, FL 33801, USA",Roofing Contractor,(863) 680-1748,https://goffroofsystems.com/,4.6,56,28.0424901,-81.9808173,"establishment,point_of_interest,roofing_contractor","[""Monday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJyYC0QWg_3YgRUODkjH2w1VM
Central Florida Exterior Inc.,"1324 Olive St, Lakeland, FL 33815, USA",Roofing Contractor,(813) 478-9229,https://cfexterior.com/,4.7,72,28.0391456,-81.9761788,"establishment,point_of_interest,roofing_contractor","[""Monday: 8:00\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJXzVMjuo43YgRYHlZ5LOresQ
America Top Roofing,"2420 N Crystal Lake Dr suite 204, Lakeland, FL 33801, USA",Roofing Contractor,(863) 733-2171,https://americatoproofing.com/,5,75,28.028355,-81.9097421,"establishment,point_of_interest,roofing_contractor","[""Monday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u200912:00\u202fPM"", ""Sunday: Closed""]",ChIJ7xdWJthAwEwRxlN3TZOO_Ec
Lakeland Roofing Solutions,"304 E Pine St #1211, Lakeland, FL 33801, USA",Roofing Contractor,(407) 490-2459,http://www.lakelandroofingsolutions.com/,5,2,28.0460591,-81.9548104,"establishment,point_of_interest,roofing_contractor","[""Monday: 7:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Sunday: 7:00\u202fAM\u2009\u2013\u20098:00\u202fPM""]",ChIJSXkd8js53YgRmi0V6zBumGo
Lakeland Roofing Consultants,"825 E Main St # 210, Lakeland, FL 33801, USA",Roofing Contractor,(863) 279-4604,https://lakelandroofingconsultants.com/,5,6,28.043943,-81.9479217,"establishment,point_of_interest,roofing_contractor","[""Monday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJxdmAYUk_3YgR0PV4BU56xAM
Statewide Roofing & Sheet Metal Inc.,"851 Plateau Ave, Lakeland, FL 33815, USA",Roofing Contractor,(863) 686-1451,http://www.swrflorida.com/,4.8,42,28.0331088,-81.98816479999999,"establishment,point_of_interest,roofing_contractor","[""Monday: 8:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJMwJqs_E43YgRQ23ynDEX-f0
ROMEO'S ROOFING LLC,"1815 Thornhill Rd Suite 309T, Auburndale, FL 33823, USA",Roofing Contractor,(863) 593-7808,http://romeosroofing.com/,4.6,34,28.0494278,-81.8130541,"establishment,point_of_interest,roofing_contractor","[""Monday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Sunday: Closed""]",ChIJ35nIQ65s3YgRst16aW0A6dc
Lakeland Electrician Guys,"2115 Harden Blvd, Lakeland, FL 33803, USA",Electrician,(863) 356-0154,https://www.lakelandelectricianpros.com/,5,39,28.0180787,-81.97534209999999,"electrician,establishment,point_of_interest","[""Monday: 8:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",ChIJLUecOttVi4gRIPlDob8dSYQ
"Aveco Electrical, Inc.","4318 Holden Rd, Lakeland, FL 33811, USA",Electrician,(863) 225-5912,http://www.avecoinc.com/,4.9,92,27.9865785,-82.0011445,"electrician,establishment,point_of_interest","[""Monday: 7:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJPSmLVOQ73YgRBgD3JcUtMK4
Atline Electric Services,"1745 E Memorial Blvd, Lakeland, FL 33801, USA",Electrician,(863) 934-1337,http://atlineelectric.com/#GMB,4.9,228,28.0515727,-81.9297332,"electrician,establishment,point_of_interest","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJ00wEFgVH3YgR3yF7r2gSnkc
Lewman Electric,"2930 Barneys Pumps Pl, Lakeland, FL 33812, USA",Electrician,(863) 398-0495,http://www.lewmanelectric.com/?utm_source=gbp&utm_medium=organic&utm_campaign=GoogleBusinessProfile,4.8,412,27.995125,-81.9013617,"electrician,establishment,point_of_interest","[""Monday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJwfFf-tI93YgRC5JFtpCgDKM
Wilson Electric Company,"230 N Ingraham Ave, Lakeland, FL 33801, USA",Electrician,(863) 682-0158,http://www.wilsonelectriccompany.com/?utm_campaign=gmb,4.6,86,28.0464785,-81.9451224,"electrician,establishment,point_of_interest","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJMRSjJ08_3YgRyrPAl0TJglY
Mister Sparky,"803 Lakeland Park Center Dr, Lakeland, FL 33809, USA",Electrician,(863) 213-0430,https://lakelandmistersparky.com/?utm_source=GBP&utm_medium=organic&utm_campaign=lakelandgbp,4.9,1636,28.0903949,-81.964524,"electrician,establishment,point_of_interest","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJ00t9JFZH3YgR9CCtlkndgMk
Always Faithful Electrical,"5337 N Socrum Loop Rd Suite 302, Lakeland, FL 33809, USA",Electrician,(863) 224-2298,https://alwaysfaithfulelectrical.com/,4.9,85,28.1113587,-81.9451586,"electrician,establishment,point_of_interest","[""Monday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fAM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJn4b4AN5lQk4RMf18PrkEWBU
LOOK Electric Co.,"1220 George Jenkins Blvd, Lakeland, FL 33815, USA",Electrician,(863) 859-2515,https://www.lookelectricco.com/,5,61,28.0431538,-81.9750595,"electrician,establishment,point_of_interest","[""Monday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Tuesday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Wednesday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Thursday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Friday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJM1nj-cM53YgRzq3QA0bRYhg
Hylton Electric LLC,"122 E Main St #115, Lakeland, FL 33801, USA",Electrician,(863) 624-7000,https://www.hylton-electric.com/,5,102,28.0443197,-81.9564222,"electrician,establishment,point_of_interest,store","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJdwfXpWjZ2EQRBcWsDC0skVw
Mr. Electric of Lakeland,"4927 Southfork Dr, Lakeland, FL 33813, USA",Electrician,(863) 274-3137,https://mrelectric.com/lakeland/?cid=LSTL_MRE000196&utm_source=gmb&utm_campaign=local&utm_medium=organic,4.8,453,27.9761619,-81.961987,"electrician,establishment,point_of_interest","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJZStU2HI53YgRJngS3-9oqBI
Electrical Service & Supply,"3532 Waterfield Pkwy, Lakeland, FL 33803, USA",Electrician,(863) 899-1438,https://electricalservicesupply.com/,5,25,27.999541,-81.89557219999999,"electrician,establishment,point_of_interest","[""Monday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJTbjMr0U-3YgRk7nQZHfKQB0
DOC Electric,"1845 Gibsonia-Galloway Rd, Lakeland, FL 33810, USA",Electrician,(863) 616-3003,https://www.docelectricalservices.com/,5,316,28.1165654,-81.9854701,"electrician,establishment,point_of_interest","[""Monday: 8:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJ1SsoqXM73YgRpRn87pZIgeg
Leaf Electric,"2020 S Combee Rd #20, Lakeland, FL 33801, USA",Electrician,(863) 377-0217,https://leafelectricfl.com/,5,23,28.0184396,-81.9071003,"electrician,establishment,point_of_interest","[""Monday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJv2cpyI8_3YgR-vY6j6PlUEE
Bear Electric,"3237 US-98, Lakeland, FL 33803, USA",Electrician,(863) 329-2327,http://www.bearelectricllc.com/,5,17,28.0086369,-81.9087279,"electrician,establishment,point_of_interest","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJkwGGMPaco4oRVA-O5Q_8pv4
Mirtil Electric LLC,"930 Wilder Rd, Lakeland, FL 33809, USA",Electrician,(863) 614-8911,https://mirtilelectric.com/,5,29,28.1501193,-81.9710982,"electrician,establishment,point_of_interest","[""Monday: 6:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 6:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 6:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 6:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Friday: 6:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: 6:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Sunday: Closed""]",ChIJyR2S9RBH3YgRixbWJkrYmM8
AEI Electrical,"4334 Holden Rd, Lakeland, FL 33811, USA",Electrician,(863) 619-6909,http://aei-electric.com/,4.8,20,27.986558,-82.0017853,"electrician,establishment,point_of_interest","[""Monday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Tuesday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Wednesday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Thursday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Friday: 7:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJ5xYal5w53YgRLkFUnfhPFxE
Top Flight Electric,"146 Horizon Ct Suite B, Lakeland, FL 33813, USA",Electrician,(863) 313-0005,https://topflightelectric.com/,4.2,5,27.9842109,-81.9552502,"electrician,establishment,point_of_interest","[""Monday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJc6ws9Gc53YgR-rx2-scYloM
Golden Electrician Service,"112 S Kentucky Ave, Lakeland, FL 33801, USA",Electrician,(863) 302-8631,,4,5,28.043602,-81.954872,"electrician,establishment,point_of_interest",,ChIJ5X8DM7I53YgRPvU1P18--h8
"Lamar Olliff Electric, Inc.","3375 US-98 C5, Lakeland, FL 33803, USA",Electrician,(863) 666-5773,,4.7,13,28.0036773,-81.9049327,"electrician,establishment,point_of_interest","[""Monday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJF1ljbZw_3YgRr1hS2PRHufQ
Fore Electric & Energy LLC,"2006 Edenfield Pl, Lakeland, FL 33801, USA",Electrician,(863) 937-9149,http://www.fore-electric.com/,3.9,41,28.0185833,-81.9106017,"establishment,point_of_interest","[""Monday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJiTzUaf0-3YgRj-lnxHVkRkY
Dave's Pest Control - Lakeland,"5675 New Tampa Hwy Suite #3, Lakeland, FL 33815, USA",Pest Control,(863) 665-1500,https://www.davespestcontrol.com/pest-control-lakeland/,4.8,219,28.0329412,-82.0331233,"establishment,point_of_interest","[""Monday: 6:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Tuesday: 6:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Wednesday: 6:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Thursday: 6:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Friday: 6:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Sunday: Closed""]",ChIJRWs1OeI53YgRz1I_-zMDQAg
Anti-Pesto Bug Killers Inc,"2420 N Crystal Lake Dr STE 202, Lakeland, FL 33801, USA",Pest Control,(863) 393-0300,https://www.antipesto.com/lakeland-fl-pest-control,5,501,28.0283343,-81.909762,"establishment,point_of_interest","[""Monday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJG9c27Nw_3YgRpQRuYljXuuo
Truly Nolen Pest & Termite Control,"2320 E Edgewood Dr, Lakeland, FL 33803, USA",Pest Control,(863) 683-7378,https://locations.trulynolen.com/fl/lakeland/lakeland-032.html?utm_source=local&utm_medium=organic&utm_campaign=googlemybusiness,4.7,1004,28.0138055,-81.9155095,"establishment,point_of_interest","[""Monday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u20097:00\u202fPM""]",ChIJR4O7vs043YgRhYPUu4NlSI8
